report_period_start,report_period_end,interval_start,interval_end,node,namespace,pod,pod_usage_cpu_core_seconds,pod_request_cpu_core_seconds,pod_limit_cpu_core_seconds,pod_usage_memory_byte_seconds,pod_request_memory_byte_seconds,pod_limit_memory_byte_seconds,node_capacity_cpu_cores,node_capacity_cpu_core_seconds,node_capacity_memory_bytes,node_capacity_memory_byte_seconds,resource_id,pod_labels
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-scheduler,installer-12-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-cloud-credential-operator,cloud-credential-operator-7d668748cb-pz6l2,1.383171,0.810000,,6209208320.000000,12740198400.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:cloud-credential-operator|label_control_plane:controller-manager|label_controller_tools_k8s_io:1.0|label_pod_template_hash:7d668748cb
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-scheduler,revision-pruner-10-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-operator-lifecycle-manager,olm-operator-5d5fcdd6c-cpc4s,0.725280,0.810000,,12883886080.000000,13589544960.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:olm-operator|label_pod_template_hash:5d5fcdd6c
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-2-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,kube-controller-manager-ip-10-0-184-152.us-east-2.compute.internal,2.370422,8.100000,,30511841280.000000,42467328000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:kube-controller-manager|label_kube_controller_manager:true|label_revision:15
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-dns,dns-default-zfph2,0.191063,8.910000,,3516456960.000000,5945425920.000000,43486543872.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_controller_revision_hash:95cc96b59|label_dns_operator_openshift_io_daemonset_dns:default|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-sdn,ovs-bz8vc,1.266599,8.100000,,7472074752.000000,33973862400.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:ovs|label_component:network|label_controller_revision_hash:78749b5864|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-apiserver,installer-6-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-dns,dns-default-ql2qz,0.205280,8.910000,,5505679360.000000,5945425920.000000,43486543872.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_controller_revision_hash:95cc96b59|label_dns_operator_openshift_io_daemonset_dns:default|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-metering,metering-operator-5744d7dffd-mgqb8,48.131912,60.750000,121.500000,30784684032.000000,33973862400.000000,42467328000.000000,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_app:metering-operator|label_pod_template_hash:5744d7dffd
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-scheduler,installer-10-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-daemon-b552n,0.057720,3.240000,,12858015744.000000,8493465600.000000,,8.000000,4320.000000,32884985856.000000,17757892362240.000000,i-0fa84719950bda5f1,label_controller_revision_hash:7fb4bd6f5b|label_k8s_app:machine-config-daemon|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-sdn,ovs-85glh,1.411227,8.100000,,7401885696.000000,33973862400.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:ovs|label_component:network|label_controller_revision_hash:78749b5864|label_openshift_io_component:network|label_pod_template_generation:1|label_type:infra
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-cluster-version,cluster-version-operator-86747c4bd5-cqs7p,0.405306,1.620000,,6577827840.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_k8s_app:cluster-version-operator|label_pod_template_hash:86747c4bd5
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,installer-4-ip-10-0-208-111.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-daemon-6tpg4,0.058110,3.240000,,4366319616.000000,8493465600.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_controller_revision_hash:7fb4bd6f5b|label_k8s_app:machine-config-daemon|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,kube-apiserver-ip-10-0-184-152.us-east-2.compute.internal,24.814745,26.730000,,164083138560.000000,99713286144.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:14
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,installer-11-ip-10-0-208-111.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-apiserver,apiserver-755cfffb4b-bfgsd,0.686497,2.500000,,17241329664.000000,5242880000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:755cfffb4b|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,tuned-fjckv,0.014137,0.810000,,2885787648.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_controller_revision_hash:5f8576cddb|label_openshift_app:tuned|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-operator-lifecycle-manager,packageserver-54cb7d7466-926zs,0.593958,0.810000,,9954680832.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:packageserver|label_pod_template_hash:54cb7d7466
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-scheduler,openshift-kube-scheduler-ip-10-0-184-152.us-east-2.compute.internal,0.347083,1.620000,,7249416192.000000,8493465600.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:openshift-kube-scheduler|label_revision:12|label_scheduler:true
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-image-registry,node-ca-7dqbs,0.013352,0.810000,,406351872.000000,849346560.000000,,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_controller_revision_hash:7dbf69f566|label_name:node-ca|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-controller-manager,controller-manager-wkdkw,0.994300,8.100000,,8356663296.000000,8493465600.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:openshift-controller-manager|label_controller_manager:true|label_controller_revision_hash:7f6999c885|label_pod_template_generation:17
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-operator-lifecycle-manager,packageserver-54cb7d7466-kc6xq,0.507383,0.810000,,11767320576.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:packageserver|label_pod_template_hash:54cb7d7466
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-apiserver,kube-apiserver-ip-10-0-208-111.us-east-2.compute.internal,7.667295,26.730000,,143842140160.000000,99713286144.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_apiserver:true|label_app:openshift-kube-apiserver|label_revision:14
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-cluster-machine-approver,machine-approver-c4b8b8c85-f7mrz,0.032658,1.620000,,3147571200.000000,5945425920.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:machine-approver|label_pod_template_hash:c4b8b8c85
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-4-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-apiserver-operator,openshift-apiserver-operator-bf6868c87-mm8nx,0.466368,0.810000,,5273210880.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:openshift-apiserver-operator|label_pod_template_hash:bf6868c87
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-console,downloads-9cb4cd587-xfvhj,0.018817,0.810000,,5567680512.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:console|label_component:downloads|label_pod_template_hash:9cb4cd587
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-operator-lifecycle-manager,catalog-operator-77c89ccdcb-dcl2n,5.741599,0.810000,,10001350656.000000,6794772480.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:catalog-operator|label_pod_template_hash:77c89ccdcb
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,installer-2-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,revision-pruner-5-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-etcd,etcd-ip-10-0-184-152.us-east-2.compute.internal,15.061571,37.260000,,1050180444160.000000,78139883520.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:etcd|label_etcd:true|label_k8s_app:etcd|label_revision:2
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-kube-controller-manager,installer-15-ip-10-0-208-111.us-east-2.compute.internal,,2.400000,2.400000,,1600000000.000000,1600000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-146-115.us-east-2.compute.internal,openshift-monitoring,prometheus-k8s-1,6.872116,6.156000,,85822300160.000000,100562632704.000000,,8.000000,4320.000000,33237303296.000000,17948143779840.000000,i-0eb3a4cb7807fb144,label_app:prometheus|label_controller_revision_hash:prometheus-k8s-7465cfd977|label_prometheus:k8s|label_statefulset_kubernetes_io_pod_name:prometheus-k8s-1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-machine-config-operator,machine-config-server-d4vrv,0.516077,1.620000,,922816512.000000,4246732800.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_controller_revision_hash:854578fb64|label_k8s_app:machine-config-server|label_pod_template_generation:1
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-apiserver,revision-pruner-9-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-189-61.us-east-2.compute.internal,openshift-metering,hive-server-0,0.153429,40.500000,81.000000,51611037696.000000,42467328000.000000,86973087744.000000,8.000000,4320.000000,32884985856.000000,17757892362240.000000,i-0fa84719950bda5f1,label_app:hive|label_controller_revision_hash:hive-server-5d8c4c47bf|label_hive:server|label_statefulset_kubernetes_io_pod_name:hive-server-0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-ingress-operator,ingress-operator-74c76d97c8-r4m94,0.079430,1.620000,,4108713984.000000,3397386240.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_name:ingress-operator|label_pod_template_hash:74c76d97c8
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-208-111.us-east-2.compute.internal,openshift-apiserver,apiserver-66d8855bd8-vfjc8,0.151665,2.500000,,3591065600.000000,5242880000.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0a265277069898d4c,label_apiserver:true|label_app:openshift-apiserver-a|label_pod_template_hash:66d8855bd8|label_revision:0
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-cluster-node-tuning-operator,cluster-node-tuning-operator-556c85fcdd-s6bkr,0.025135,0.810000,,2485452800.000000,1698693120.000000,,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_name:cluster-node-tuning-operator|label_pod_template_hash:556c85fcdd
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-150-20.us-east-2.compute.internal,openshift-kube-scheduler,installer-10-ip-10-0-150-20.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-07017c9d687179be8,label_app:installer
2020-11-01 00:00:00 +0000 UTC,2020-12-01 00:00:00 +0000 UTC,2020-11-06 15:00:00 +0000 UTC,2020-11-06 15:59:59 +0000 UTC,ip-10-0-184-152.us-east-2.compute.internal,openshift-kube-controller-manager,revision-pruner-14-ip-10-0-184-152.us-east-2.compute.internal,,12.150000,12.150000,,8100000000.000000,8100000000.000000,4.000000,2160.000000,16502939648.000000,8911587409920.000000,i-0d747f55dc1009705,label_app:pruner
